NAME_x,LABEL_x,NAME_y,TYPE,LENGTH,LABEL_y,Source_URL,Year,NAME_2
DW0708DR19R,Grade 07-08 White Student Dropout Rate,DW0708DR19R,Numeric,8,District 2019 Annual Dropout for Grades 07-08: White Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DW0708DR19R
DE0708DR19R,Grade 07-08 Economically Disadvantaged Student Dropout Rate,DE0708DR19R,Numeric,8,District 2019 Annual Dropout for Grades 07-08: Econ Disadv Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DE0708DR19R
DS0708DR19R,Grade 07-08 Special Education Student Dropout Rate,DS0708DR19R,Numeric,8,District 2019 Annual Dropout for Grades 07-08: Special Ed Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DS0708DR19R
DA0912DR19R,Grade 09-12 All Student Dropout Rate,DA0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: All Students Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DA0912DR19R
DB0912DR19R,Grade 09-12 African American Student Dropout Rate,DB0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: African American Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DB0912DR19R
DI0912DR19R,Grade 09-12 American Indian Student Dropout Rate,DI0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: American Indian Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DI0912DR19R
D30912DR19R,Grade 09-12 Asian American Student Dropout Rate,D30912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: Asian Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,D30912DR19R
DH0912DR19R,Grade 09-12 Hispanic Student Dropout Rate,DH0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: Hispanic Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DH0912DR19R
D40912DR19R,Grade 09-12 Pacific Islander Student Dropout Rate,D40912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: Pacific Islander Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,D40912DR19R
DW0912DR19R,Grade 09-12 White Student Dropout Rate,DW0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: White Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DW0912DR19R
DE0912DR19R,Grade 09-12 Economically Disadvantaged Student Dropout Rate,DE0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: Econ Disadv Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DE0912DR19R
DS0912DR19R,Grade 09-12 Special Education Student Dropout Rate,DS0912DR19R,Numeric,8,District 2019 Annual Dropout for Grades 09-12: Special Ed Rate,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/xplore/ddrop_att.html,2021,DS0912DR19R
DA0GR19R,All Student Graduation Rate ,DA0GR20R,Numeric,8,District 2020 Graduates: All Students Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DA0GR19R
DB0GR19R,African American Student Graduation Rate,DB0GR20R,Numeric,8,District 2020 Graduates: African American Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DB0GR19R
DI0GR19R,American Indian Student Graduation Rate,DI0GR20R,Numeric,8,District 2020 Graduates: American Indian Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DI0GR19R
D30GR19R,Asian American Student Graduation Rate,D30GR20R,Numeric,8,District 2020 Graduates: Asian Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,D30GR19R
DH0GR19R,Hispanic Student Graduation Rate,DH0GR20R,Numeric,8,District 2020 Graduates: Hispanic Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DH0GR19R
D40GR19R,Pacific Islander Student Graduation Rate,D40GR20R,Numeric,8,District 2020 Graduates: Pacific Islander Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,D40GR19R
DW0GR19R,White Student Graduation Rate,DW0GR20R,Numeric,8,District 2020 Graduates: White Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DW0GR19R
DE0GR19R,Economically Disadvantaged Student Graduation Rate,DE0GR20R,Numeric,8,District 2020 Graduates: Econ Disadv Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DE0GR19R
DS0GR19R,Special Education Student Graduation Rate,DS0GR20R,Numeric,8,District 2020 Graduates: Special Ed Student Group %,https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad.html,2021,DS0GR19R
DA0GP19R,Percent of Graduates who are CCMR (College_Career_Military_Ready),DA0GP19R,Numeric,8,"District 2019 College, Career, & Military Ready Graduates: All Students Rate",https://rptsvr1.tea.texas.gov/perfreport/tapr/2021/download/dgrad1.html,2021,DA0GP19R
